amount,bid_id,description,id,name
150.00,4630,,4698,Linnah
130.00,4630,,4885,Jeff
120.00,4630,,4882,Esntia
42.50,4630,,4786,Eclair
35.00,4630,,4998,Maddie
10.00,4630,,5078,Beans!
5.00,4630,,5095,Cathy
132190.65,4792,,4794,Kill
128985.14,4792,,4793,Save
8920.11,5009,,5057,Waluigi
5769.08,5009,,5013,RedLuigi
5091.63,5009,,5039,LCC
2383.33,5009,,5058,Big McLargeHuge
1148.00,5009,,5021,Malcolm
1100.00,5009,,5032,Bonesaw
525.00,5009,,5086,EatAtJoes
350.00,5009,,5012,YerOlDad
330.00,5009,,5010,crescendo
289.01,5009,,5016,Mamilami
257.00,5009,,5019,DSDadFTW
255.00,5009,,5053,YAHOOOOOOO
215.00,5009,,5091,PEPSIMAN
214.19,5009,,5079,GrandDad
184.99,5009,,5017,DOOOOOOM
180.00,5009,,5066,Bean
151.11,5009,,5085,Artie
135.00,5009,,5111,HODOR
130.00,5009,,5098,Shikuku
80.01,5009,,5087,I'm not bidding
45.00,5009,,5067,TomHanks
40.00,5009,,5096,Sanic
25.00,5009,,5090,NotADoc
20.00,5009,,5121,DallasPD
18.00,5009,,5089,JarJarlovesPoo
15.00,5009,,5045,CBX
10.00,5009,,5119,NX
10.00,5009,,5097,savage
10.00,5009,,5102,Spanish Inquisition
2425.00,5872,,5874,Fusion Suit
1998.00,5872,,5873,Chozo Suit
705.69,5757,,5949,PIG EGG
625.00,5757,,6038,HPMOR
261.00,5757,,5911,AphoticK
145.00,5757,,5954,HELP ME
107.00,5757,,5906,2B
75.00,5757,,5938,CLARENCE
70.00,5757,,5882,BARKLEY
55.00,5757,,5899,Buttz
25.00,5757,,5934,MELO
15.00,5757,,5910,RICK
5.00,5757,,5917,MORTY
5.00,5757,,5997,VENI
0.00,5757,,5976,AXEARMOR
506.69,5789,,5793,Starch
477.00,5789,,5790,Aubergine
440.00,5789,,5792,Holly
153.00,5789,,5791,Cactus
270.00,5837,,6018,CBX
145.01,5837,,5901,Siobhan
125.00,5837,,6033,Koshiro
70.00,5837,,6046,Iwata
65.00,5837,,6034,ARBYS
50.00,5837,,6066,glorious
30.00,5837,,6073,Hobo
1338.50,5855,,5857,US Soundtrack
1263.56,5855,,5856,JP Soundtrack
162.78,5758,,6017,Abby  06-25
155.00,5758,,6154,MOM  00-07
25.00,5758,,6077,NOOSU
15.00,5758,,6145,DAD  70-00
100.00,5762,,5772,Cactus
20.00,5762,,5767,Top Hat
1.00,5762,,5765,Space Shuttle
0.00,5762,,5771,Eiffel Tower
0.00,5762,,5768,Elephant
0.00,5762,,5769,Mountain
0.00,5762,,5770,Mug
0.00,5762,,5764,Penguin
0.00,5762,,5766,Russian Cathedral
0.00,5762,,5763,Statue of Liberty
347.00,5817,,5819,Ice Cream Cone
120.00,5817,,5820,Park Ranger Hat
78.00,5817,,5818,Baseball Cap
685.00,5737,,5740,Purple
665.50,5737,,5739,Green
70.00,5737,,5741,Red
60.00,5737,,5738,Blue
525.50,5743,,6114,Gregg Rulz OK
220.00,5743,,6166,Aughostus
107.00,5743,,6140,Link
65.00,5743,,6104,Boneless
51.00,5743,,6132,Predix
5.00,5743,,6113,Filet
1989.43,5759,,5967,FireSonic
1473.00,5759,,5946,Torchic
715.00,5759,,6149,Final Pam
243.00,5759,,6000,Frenipan
115.00,5759,,5974,Gwyn
110.50,5759,,5909,Boneless
55.00,5759,,5886,GreenMeany
50.00,5759,,5894,Primus
50.00,5759,,6142,UncleSam
42.24,5759,,5914,Goomy
36.00,5759,,6180,FirePotato
30.00,5759,,6059,Rune
25.00,5759,,6122,Lavos
10.00,5759,,5941,SethRich
5.00,5759,,6096,LordZuul
6085.70,5761,,6171,USA
702.01,5761,,5925,Pizza
436.50,5761,,5927,HOOOOOOOOO
360.69,5761,,5905,ZipZapCat
295.00,5761,,5989,OhMyDog
165.00,5761,,6129,Mike
100.00,5761,,5913,Goomy
92.76,5761,,6193,Doggo
65.00,5761,,5962,Sami Zayn
60.00,5761,,6203,Baikou
35.00,5761,,6058,mandyLurk
30.00,5761,,6194,Rexyou
15.00,5761,,6184,ThunderCat
10.00,5761,,5981,Widowmaker
1350.00,5760,,6177,TitusBrand
1299.51,5760,,5992,Mr. Meeseeks
585.01,5760,,6027,Superdeath
261.00,5760,,5932,StayWoke
155.00,5760,,5996,MVP
135.00,5760,,6138,FurrySnek
65.00,5760,,6157,Oh Banana
60.00,5760,,5912,Goomy
25.00,5760,,6183,RapGod
20.00,5760,,5982,Mewtwo
5.00,5760,,6189,Joeys
5.00,5760,,6075,VoHiT
2526.39,5876,,5877,Play Emily's Story
185.00,5876,,5878,Play Corvo's Story
3382.72,5879,,5881,Play as Jill
510.02,5879,,5880,Play as Chris
1876.00,6220,,6221,English
651.00,6220,,6222,Japanese
941.69,5859,,6150,FinalPam
710.00,5859,,6252,Juese
414.11,5859,,6044,Muscles
220.00,5859,,6163,HELP ME
55.00,5859,,6131,WALLCHIK
50.00,5859,,6051,Shankar
0.00,5859,,6250,Roofress
767.48,5853,,5993,Bananas
320.00,5853,,5991,Harry
165.00,5853,,6253,YerOlDad
150.00,5853,,6128,Vaisi
60.00,5853,,5890,Jeff
50.00,5853,,6209,SWE
0.00,5853,,6254,Crisdoile2
1922.02,5861,,5998,DatBoi
1577.01,5861,,5956,2B
1500.00,5861,,6178,9S
345.00,5861,,5897,Got2BFAST
315.00,5861,,6061,Amaterasu
151.00,5861,,6083,Bunner
125.00,5861,,6295,Swingle
55.00,5861,,6068,TheLaw
10.00,5861,,5944,Goldy
471.11,5833,,5940,Slartibartfast
235.00,5833,,6268,Goku
100.00,5833,,6282,Chevreau
100.00,5833,,6296,Swingle
60.00,5833,,6168,rooSip
60.00,5833,,5926,SandKnight
45.00,5833,,6042,KangarooJacques
35.00,5833,,6258,Fana
6.00,5833,,6291,Vodor
1235.00,5834,,5835,Save the World
480.00,5834,,5836,Destroy the World
1642.00,5846,,6204,OBB
1436.00,5846,,6176,EEGAH!
561.00,5846,,6036,LAYLA
148.00,5846,,6208,Katia
75.00,5846,,6228,Lucca
60.00,5846,,6190,Nyaa
50.00,5846,,6199,Mao
35.00,5846,,6172,Pepsi
25.00,5846,,6326,Linty
2450.55,5841,,5884,TACOS
1315.00,5841,,5939,Goku
160.00,5841,,6014,Geran
75.00,5841,,6139,Binyo
45.00,5841,,5896,Taako
30.00,5841,,6308,Cloud
2660.55,5844,,6032,Glenn
2205.50,5844,,6003,Hypno
570.27,5844,,6035,Tsuyu
182.59,5844,,5950,Toad
100.00,5844,,6023,MJFrg
10.00,5844,,6099,Ree
1449.25,5842,,6299,Arbys
1165.20,5842,,6049,NERD!
55.00,5842,,6025,Midna
50.00,5842,,6076,Tedd
29.00,5842,,6043,Cathy
1000.00,5843,,6320,Love!
592.50,5843,,5915,Bulma
527.06,5843,,6074,Hest
9.00,5843,,6010,Nadia
2382.46,5845,,6031,RyanD
1755.76,5845,,6029,ARB-Y
473.09,5845,,6022,WallE
200.00,5845,,6315,RoBro
145.00,5845,,6240,Bendr
75.00,5845,,5952,Ernst
25.00,5845,,5966,Wall-E
10.00,5845,,6319,Mara
10.00,5845,,6317,Rick
10.00,5845,,5984,Ringo
1988.43,5815,,6216,LUNK
1787.52,5815,,6280,Error
1195.00,5815,,5947,Germench
665.00,5815,,6173,LANK
522.00,5815,,5959,Zelda
500.21,5815,,5931,2B
325.00,5815,,6275,Bagu
230.00,5815,,6226,Wolf
118.00,5815,,6016,McBobert
105.00,5815,,6243,BB
100.00,5815,,6300,HOTDAD
90.00,5815,,5958,Pokemon
40.00,5815,,6021,Ganon
35.00,5815,,6303,Bubba
25.00,5815,,6249,Lint
881.00,5821,,6006,2LEFTFEET
734.00,5821,,5988,GREGG RULZ
505.00,5821,,6019,17
200.00,5821,,6251,GOT 2B RAD
21.00,5821,,6338,PRAISE4HAM
1992.18,5822,,5824,Danny B - The Original
1978.62,5822,,5825,FamilyJules - Rock/Metal
653.05,5822,,5828,Virt - Chiptune
342.00,5822,,5829,Random
310.00,5822,,5826,Girlfriend Records - Synthwave
278.33,5822,,5827,OCRemix Collaborative Mix
150.00,5822,,5823,A_Rival - Electronic
3584.35,5748,,5751,German
1796.45,5748,,5752,Spanish
1106.23,5748,,5750,French
1004.65,5748,,5749,English
4698.00,5802,,5810,Little Mermaid - Part of Your World
3434.00,5802,,5806,Hercules - Go the Distance
2024.77,5802,,5804,Aladdin - Friend Like Me
1935.50,5802,,5809,Jungle Book - Bear Necessities
1636.00,5802,,5807,Hercules - I won't Say (I'm in Love)
525.02,5802,,5812,Mulan - Reflection
0.00,5802,,5803,Aladdin - A Whole New World
0.00,5802,,5805,Beauty and the Beast - Gaston
0.00,5802,,5808,Hunchback of Notre Dame - Hellfire
0.00,5802,,5811,Mulan - I'll Make a Man out of You
15592.97,5838,,5840,0% run
8475.95,5838,,5839,100% run
136596.69,5744,,5745,Save the Animals
128342.31,5744,,5746,Kill the Animals
3333.50,5797,,6210,COOLRANCH
2925.54,5797,,6064,Aerith
813.45,5797,,6007,SPOILER
537.00,5797,,5903,Bucket
231.00,5797,,6195,Bullseye
230.00,5797,,6276,ImGonaDie
220.00,5797,,6267,RedShirt
190.54,5797,,6247,SeanBean
130.00,5797,,6313,Pastilda
115.00,5797,,5942,Mama
110.00,5797,,6055,Denice
80.40,5797,,6239,Alice
75.00,5797,,6242,I LIVE
50.00,5797,,6229,Tifa
2274.00,5795,,5968,Mamilami
2076.30,5795,,6093,Mega Ran
860.00,5795,,6092,Mr. T
225.00,5795,,6125,Beefcake
179.77,5795,,5928,BadNews
105.31,5795,,6060,Lunchbox
57.50,5795,,6312,Lambini
50.00,5795,,6255,Gilbit
25.00,5795,,6188,Cawky
20.00,5795,,6288,Gratata
1605.55,5799,,6078,nalaSmug
889.00,5799,,6262,RealMyop
510.00,5799,,6111,CincoFone
350.00,5799,,6274,Meow
315.00,5799,,6322,Bonchon
165.00,5799,,6192,Caitlyn
75.00,5799,,6141,Mister
58.00,5799,,5957,Gil Bot
47.77,5799,,6371,Mewtwo
45.00,5799,,6328,Magoo
25.00,5799,,6364,Schmibble
15.00,5799,,6284,Chibo
15.00,5799,,6355,Crimblsin
15.00,5799,,6374,Fluffer
3310.77,5800,,6344,SevenS1ns
2376.00,5800,,6368,Chris
2268.97,5800,,6343,SoloGyoo
372.15,5800,,5948,MrGrumpy
230.00,5800,,6158,Setzer
225.00,5800,,6211,Pork
170.00,5800,,6155,Buffalo
162.29,5800,,6187,Cindy
150.00,5800,,6375,BlueSteel
55.00,5800,,5972,Krys
30.00,5800,,6373,CptSmokey
25.00,5800,,6144,Daniel
3876.00,5794,,5921,SpikeVege
1400.00,5794,,6037,Pvt Pyle
560.00,5794,,5969,Zack
320.17,5794,,6305,Kanye
300.00,5794,,6225,HOT GRR
225.00,5794,,6290,Dude
205.00,5794,,6232,Cloud
107.50,5794,,6314,Bimblor
70.00,5794,,5900,Spikey
25.00,5794,,6185,Ben
15.00,5794,,6318,Knifeman
2680.00,5798,,6361,LegDog
1779.88,5798,,6287,Doggo
507.30,5798,,6246,TekkiesBF
460.00,5798,,5985,MrWoof
250.00,5798,,6234,Nanaki
195.00,5798,,5970,Clifford
155.00,5798,,6261,Fishboi
150.00,5798,,6207,Servitor
141.66,5798,,5983,Omega Red
85.00,5798,,6170,Moggy
68.00,5798,,5945,pupper
20.00,5798,,6191,BnlsPizza
15.00,5798,,6304,Albert E
15.00,5798,,6278,Yetee
7.77,5798,,6372,Liar
3535.89,5796,,5980,Beefaroni
2162.00,5796,,6056,PnutButtr
1469.00,5796,,6347,BeefJerky
357.01,5796,,5955,2B
263.45,5796,,6230,Aerith
95.00,5796,,6248,Sephiroth
25.00,5796,,6350,Szudds
25.00,5796,,5887,TheMary27
10.00,5796,,6337,Poxnor
4297.38,5753,,5755,Spare the MRVN
707.50,5753,,5754,Destroy the MRVN
2343.99,5852,,5943,ChrisWilson
1186.00,5852,,6030,RyuQuezacotl
801.02,5852,,6292,RunnersChoice
667.50,5852,,6215,Kripp
607.22,5852,,6259,a train
548.21,5852,,6365,WatchOutForSnakes
350.00,5852,,5919,DoritoDew
320.00,5852,,6279,Sultan McDoom
110.00,5852,,6115,Nefastus
100.00,5852,,5883,Thick McRunfast
80.00,5852,,6053,XxDethTrapPVPxX
70.00,5852,,6151,EliteMuffinCrew
57.00,5852,,6360,Bramblepelt
50.00,5852,,6182,Vapenation
30.00,5852,,6009,Rymoo
30.00,5852,,6369,TheMary27
5.55,5852,,6377,FluffyPinkyPoo
0.00,5852,,5975,Gary
7048.26,5849,,5850,Save him
2407.25,5849,,5851,Leave him
1030.00,6380,,6384,ENB
441.00,6380,,6386,Dayman
235.00,6380,,6391,WhatRingsUGot?
222.00,6380,,6381,Solaire
200.00,6380,,6382,Got2Bradical
93.00,6380,,6387,GOTTA GOFAST
75.00,6380,,6393,Avocado Toast
60.00,6380,,6388,Slurmp
50.00,6380,,6394,Mamy Nova
10.00,6380,,6396,Onion Bro
5.00,6380,,6390,Bartersnar
5.00,6380,,6385,Ittapupu
5.00,6380,,6383,Wytch
0.00,6380,,6389,lobosHotD
10182.49,5832,,5908,Lonk
5722.12,5832,,6233,BEN
4498.68,5832,,5920,Bilbo
2755.00,5832,,6143,Slurmp
1585.00,5832,,6201,Loafus
1270.00,5832,,6214,bbaSHOOK
935.42,5832,,6117,Zeldaaaa
345.00,5832,,6057,KreyGasm
317.00,5832,,6332,Gary
246.00,5832,,6397,G.O.A.T.
218.00,5832,,6293,Quixote
205.00,5832,,5979,trevRoll
151.11,5832,,6406,Squanchy
119.77,5832,,5965,Melvin
114.42,5832,,6316,Majora
105.00,5832,,6366,Troop
85.00,5832,,6341,Mario
60.00,5832,,5888,Robbie
55.00,5832,,6186,Pringle
50.00,5832,,6403,jlsfjlahj
40.00,5832,,6256,Pizzafst
25.00,5832,,6335,Kieri
20.00,5832,,6342,Rolfis
15.00,5832,,6324,majinD
12.00,5832,,6348,squeept
10.00,5832,,6257,Sean
10.00,5832,,6264,Stink
3872.37,5781,,6081,FrnkrZ
3163.54,5781,,6179,Becky
1646.05,5781,,6277,Dog
540.00,5781,,6289,Link
346.66,5781,,6039,Gumbo
275.00,5781,,6410,Kitty
215.00,5781,,6283,Rowlf
200.00,5781,,6071,biggeD
200.00,5781,,6302,LucyZ
140.00,5781,,6329,Gerby
125.00,5781,,6169,Mic
115.00,5781,,6196,Betty
80.00,5781,,6109,Rise
65.00,5781,,5895,Tessie
20.00,5781,,6428,Nunukins
10.00,5781,,6400,Sadie
8.00,5781,,6088,NINT
1.00,5781,,6423,Ghost
5946.02,5782,,6206,Anime
2575.00,5782,,6325,Pesto
1600.00,5782,,6321,Lantis
880.00,5782,,6020,Pizza
416.00,5782,,6349,Toby
329.00,5782,,6011,Gungan
281.00,5782,,6048,Soap
110.00,5782,,6227,Pie
76.00,5782,,6412,Memes
35.00,5782,,6418,Dog
30.00,5782,,6379,Sushi
20.00,5782,,6012,Plorts
16.00,5782,,6359,Spaghe
15.00,5782,,5892,bits
4595.49,5780,,6008,R.N.G.
4570.37,5780,,5902,Bepis
2414.06,5780,,6263,BUSTIN
648.50,5780,,6002,Anime
270.00,5780,,6079,Zelda1
225.00,5780,,6236,LLAMAS
158.61,5780,,6015,Memes
15.00,5780,,6266,Love
10.00,5780,,6273,Kdood
2.00,5780,,6424,HODOR!
2327.20,5777,,6126,Morty
2141.11,5777,,5937,Hella
355.00,5777,,5898,Jeff
13.00,5777,,6086,MOTHR
5.00,5777,,6409,Lumpy
2.50,5777,,6271,Jorge
1.00,5777,,6421,Bran
3786.96,5776,,5916,Sans
2774.93,5776,,6260,Itoi
2030.91,5776,,6156,BUNS
1797.46,5776,,6352,Jeff
1782.46,5776,,5978,dolan
1454.96,5776,,6269,John
1442.46,5776,,5961,Eetey
1432.46,5776,,6357,Ratix
235.00,5776,,5889,Yetee
1.00,5776,,6419,Jon
5620.00,5778,,6130,Jestr
5238.00,5778,,6127,Maman
195.00,5778,,6147,Sond
125.00,5778,,6398,Angie
100.00,5778,,6265,LANDY
75.00,5778,,6097,Ana
50.00,5778,,5964,Grace
17.50,5778,,6270,Paula
10.00,5778,,6392,Jenja
10.00,5778,,6197,Petch
5.00,5778,,6415,Paige
5.00,5778,,5987,Peach
1.00,5778,,6420,Sansa
21230.64,5783,,6052,Iwata
18534.70,5783,,6133,REGGIE GIVE US MOTHER 3!
5223.00,5783,,6430,Frisk
3397.04,5783,,5924,JEFFSJEFFSJEFFSJEFFSJEFF
1632.00,5783,,6095,Legalize Mother 3
752.26,5783,,6411,TINYRICK
530.00,5783,,6152,dolan
271.00,5783,,6098,Master Giygas
266.00,5783,,6413,Cha Boi Doizy
65.00,5783,,6408,BizzyMoose
57.00,5783,,6425,Valar Morghulis
35.00,5783,,6431,PEPSI
20.00,5783,,6005,ShowerGuy
1640.00,5779,,6285,MELVN
1110.00,5779,,6376,Chris
1086.00,5779,,6333,Ness
655.35,5779,,6330,Micro
515.00,5779,,6091,Bohij
225.00,5779,,6136,Nog
175.12,5779,,5990,Zuko
145.00,5779,,6028,Poo
55.01,5779,,6013,Plort
15.00,5779,,6405,Kato
10.00,5779,,6294,Biiny
10.00,5779,,6353,Tien
7.50,5779,,6272,Ringo
1.00,5779,,6422,Arya
955.00,6434,,6436,Mother 2 (Earthbound)
490.00,6434,,6437,Mother 3
105.00,6434,,6435,Mother 1
2963.16,7431,,7433,Special 1
215.00,7431,,7432,Normal
626.00,7336,,7339,Red
505.00,7336,,7340,Yellow
290.00,7336,,7338,Green
200.00,7336,,7337,Blue
1202.00,7341,,7345,Wizard
870.00,7341,,7344,Warrior
514.00,7341,,7343,Valkyrie
200.00,7341,,7342,Archer
625.00,7358,,7557,My Dood
550.00,7358,,7514,Dood
349.00,7358,,7480,Doop Doop Doopydoo
335.00,7358,,7476,Jeff
130.00,7358,,7479,Boom boi
125.00,7358,,7498,The Jet Black Wings
70.00,7358,,7500,POGGERS
55.00,7358,,7474,Grape-Kun
52.50,7358,,7485,Biggs
52.50,7358,,7486,Wedge
50.00,7358,,7538,Ms. Splosion Man
50.00,7358,,7521,Sardine
50.00,7358,,7553,Soloman
42.00,7358,,7542,ARBYS
15.00,7358,,7477,DougDoug
15.00,7358,,7478,Pirate In A Tux
15.00,7358,,7473,Sans Undertale
10.00,7358,,7472,Pengu
7.00,7358,,7475,Piplup
1090.00,7353,,7354,Laharl (Disgaea 1)
300.00,7353,,7356,Mao (Disgaea 3)
170.00,7353,,7355,Adell (Disgaea 2)
50.00,7353,,7357,Valvatorez (Disgaea 4)
5374.99,7307,,7309,French
4736.99,7307,,7310,German
847.00,7307,,7308,English
70.00,7307,,7311,Spanish
2990.00,7449,,7450,John Morris
2774.00,7449,,7451,Eric Lecarde
3087.76,7452,,7454,Magician Mode
2810.00,7452,,7453,Fighter Mode
1994.97,7316,,7533,Command?
860.00,7316,,7581,Dona'tor
640.00,7316,,7546,Waluigi
635.00,7316,,7589,Klace
465.69,7316,,7539,Arbys
205.02,7316,,7556,HOIb
200.00,7316,,7571,Crono
150.00,7316,,7547,Pojo
120.00,7316,,7584,BURGER
65.00,7316,,7536,Sean
55.00,7316,,7517,Chocobo
50.00,7316,,7534,Beru
50.00,7316,,7499,Brono
50.00,7316,,7490,Chocochw
50.00,7316,,7573,FrankerZ
30.00,7316,,7551,HorseEgg
30.00,7316,,7544,JohnCena
30.00,7316,,7537,Loto
30.00,7316,,7515,Scrungo
25.00,7316,,7565,keizaron
25.00,7316,,7576,Roofus
20.00,7316,,7531,Bubbles
15.00,7316,,7590,Xantor
4169.46,7429,,7496,my dude 
2723.55,7429,,7527,Dona'tor
2265.55,7429,,7519,Waluigi
792.50,7429,,7494,Iwata
300.00,7429,,7530,Propane
300.00,7429,,7507,Zelda
265.00,7429,,7570,Zelder
198.50,7429,,7511,Lonk
125.00,7429,,7488,Lilly
115.00,7429,,7526,Linkle
60.00,7429,,7543,ARBYS
60.00,7429,,7552,Senpai
50.00,7429,,7604,Revali
50.00,7429,,7529,Sword
40.00,7429,,7523,Sakurai
35.00,7429,,7504,...
25.00,7429,,7606,David
25.00,7429,,7609,Oh No
25.00,7429,,7487,Scruggs
15.00,7429,,7497,nL Slip
15.00,7429,,7522,pie5
10.00,7429,,7548,Capaldi
10.00,7429,,7566,Veronica
5.00,7429,,7600,Hector
5.00,7429,,7587,koffkoff
1180.00,7306,,7579,Zaius
501.00,7306,,7508,Marcel
330.00,7306,,7540,Geoffy
125.00,7306,,7597,Xantor
100.00,7306,,7610,OhNo
87.00,7306,,7525,BoBp
60.00,7306,,7621,2B
59.00,7306,,7505,Aaron
35.00,7306,,7593,Prolix
30.00,7306,,7572,Naruto
26.00,7306,,7506,Jeff
1201.00,7346,,7350,Literally the runner's face
235.00,7346,,7349,BobRoss
85.00,7346,,7348,FrankerZ
30.00,7346,,7347,Kappa
11476.96,7400,,7401,Save Meryl
9923.55,7400,,7402,Kill Meryl
21994.54,7466,,7564,Volkor
2376.16,7466,,7516,Lonk
1410.00,7466,,7509,BeeKaay
1185.78,7466,,7575,2nd Place
1083.00,7466,,7489,MEOW
1000.00,7466,,7790,PIG EGG
841.00,7466,,7491,banana
745.00,7466,,7493,Andy
607.50,7466,,7502,Wakanda
416.00,7466,,7554,Waluigi
260.00,7466,,7503,slurmp
250.00,7466,,7642,!Bowly
250.00,7466,,7569,gamer
250.00,7466,,7797,Tony
225.00,7466,,7492,My mans
197.00,7466,,7512,Arbys
188.88,7466,,7580,THEROCK
150.01,7466,,7541,Rosalina
150.00,7466,,7562,Monty
150.00,7466,,7549,Papa Ewy
120.00,7466,,7568,Bort
90.00,7466,,7558,Zelda
85.00,7466,,7574,Dona'tor
70.00,7466,,7617,...
70.00,7466,,7532,TB
65.00,7466,,7563,Bonk
65.00,7466,,7520,Medli
65.00,7466,,7501,Zorldo
60.00,7466,,7594,MOTHER 3
55.00,7466,,7550,Quackers
30.00,7466,,7622,Dink
30.00,7466,,7736,Pepsiman
30.00,7466,,7695,Red Link
25.00,7466,,7555,Mario
25.00,7466,,7707,Vio
20.00,7466,,7582,Doggos
10.00,7466,,7510,Dlorph
10.00,7466,,7756,El Bato
10.00,7466,,7495,MADELINE
5.55,7466,,7598,BORD
5.00,7466,,7659,A_Nut
5.00,7466,,7560,Asuka
5.00,7466,,7559,Gashu!
5.00,7466,,7802,Moonmoon
3571.00,7320,,7323,Dimitri the Dodongo
2918.70,7320,,7322,Moosh the Bear
2216.01,7320,,7321,Ricky the Kangaroo
7516.18,7381,,7382,Bring Luigi
7355.17,7381,,7383,Ditch Luigi
1625.00,7613,,7614,Save the Typhon
630.15,7613,,7615,Kill the Typhon
1545.50,7329,,7331,Female
130.00,7329,,7330,Male
5260.00,7421,,7426,Rosalina
3531.69,7421,,7427,King Boo
832.00,7421,,7425,Link
775.00,7421,,7424,Pink Gold Peach
623.00,7421,,7423,Metal Mario
437.50,7404,,7410,Shantae
368.37,7404,,7409,Commandgirl Video
100.00,7404,,7413,Anime Costume
50.00,7404,,7406,Juan from Guacamelee
40.00,7404,,7405,Shovel Knight
30.00,7404,,7412,Lilac from Freedom Planet
25.00,7404,,7414,Unicorn Costume
7.50,7404,,7407,Tostada from Guacamelee
0.00,7404,,7415,Astronaut Costume
0.00,7404,,7408,Commander Video
0.00,7404,,7416,Detective Costume
0.00,7404,,7411,Hyper Light Drifter's Drifter
0.00,7404,,7418,Ninja Costume
0.00,7404,,7419,Pirate Costume
0.00,7404,,7420,Tiki Mask Costume
0.00,7404,,7417,Top Hat Costume
1112.87,7351,,7603,Waluigi
290.00,7351,,7605,#BloodForBloodwing
170.00,7351,,7599,Butt Stallion
100.00,7351,,7611,Switch Lad
80.00,7351,,7608,Doggo
65.00,7351,,7602,Elon musk
50.00,7351,,7607,Command?
5.00,7351,,7623,Gashu!
2583.46,7839,,7841,Can You Feel The Love Tonight (The Lion King) by Xem
2557.00,7839,,7844,Love Is An Open Door (Frozen) by KungfuFruitcup and Xem
2473.00,7839,,7843,Reflection (Mulan) by Sumichu
2449.22,7839,,7845,How Far I'll Go (Moana) by Itskasa
775.00,7839,,7847,I See The Light (Tangled) by Itskasa and KungfuFruitcup
144.00,7839,,7846,Evermore (Beauty and the Beast) by KHFan
4500.50,7333,,7657,Sploosh
4360.00,7333,,7883,RedGuy
2549.00,7333,,7638,Zelda
477.77,7333,,7624,Dona'tor
260.00,7333,,7634,BlameNed
220.00,7333,,7851,ARBYS
180.00,7333,,7917,Bilbo
125.00,7333,,7693,Jeremy
115.00,7333,,7773,Linkle
110.00,7333,,7900,My Dude
100.00,7333,,7661,ZigSix
85.00,7333,,7704,Blue Link
75.00,7333,,7689,Tingle
55.00,7333,,7909,Listen!
55.00,7333,,7745,SailLink
45.00,7333,,7911,PinkGuy
40.00,7333,,7907,ihoB
30.03,7333,,7754,pLINKo
30.00,7333,,7730,Swimfan
20.00,7333,,7821,dingus
15.00,7333,,7822,I never
10.00,7333,,7815,Naruto
10.00,7333,,7818,RoboCop
5.00,7333,,7859,!ERROR!
5.00,7333,,7931,GirlLink
5.00,7333,,7940,Joe
5.00,7333,,7903,Rinku
5.00,7333,,7887,Yabbi
75094.80,7443,,7444,Save the Animals
72274.30,7443,,7445,Kill the Animals
2160.03,7398,,7712,Waluigi
300.00,7398,,7735,Fire Doge
290.00,7398,,7706,Charizard
190.00,7398,,7784,Hamilton
180.00,7398,,7893,Trogdor
70.00,7398,,7910,Lord Gwyn
50.00,7398,,7836,Striker
45.00,7398,,7889,Hawt Trash
35.00,7398,,7732,Christmas
35.00,7398,,7858,Drogon
1060.00,7393,,7777,OBB
990.00,7393,,7703,Stop! I
531.00,7393,,7764,Waluigi
265.00,7393,,7899,TRex
105.00,7393,,7748,Baragon
60.00,7393,,7762,Squirtle
45.00,7393,,7820,PoisonBuns
36.00,7393,,7785,Godnido
20.00,7393,,7937,Pokéarchy
10.00,7393,,7850,Daddy
10.00,7393,,7789,Knodl
5.00,7393,,7936,PlayVGC
1000.00,7395,,7953,ATK
380.00,7395,,7948,AveryBaa
320.00,7395,,7827,Waluigi
200.00,7395,,7892,Fnazldor
60.00,7395,,7866,Doggo
50.00,7395,,7768,France
50.00,7395,,7915,irategamer
50.00,7395,,7767,Vinny
20.00,7395,,7731,Klundt
15.00,7395,,7744,BugHat
10.00,7395,,7928,JohnCena
5.00,7395,,7737,Gilbert
5.00,7395,,7861,Leon
1397.00,7394,,7747,Bird Jesus
1155.00,7394,,7759,D. DeVito
547.50,7394,,7862,Waluigi
500.00,7394,,7819,Ms.Beakman
147.00,7394,,7729,aaabaaajss
40.00,7394,,7902,Birb
5.00,7394,,7913,banana
5.00,7394,,7738,Gill
5.00,7394,,7752,Girthquake
1550.00,7396,,7942,CATFOOD
846.00,7396,,7765,Waluigi
392.50,7396,,7741,FrankZappa
375.00,7396,,7757,Deadpool
232.00,7396,,7760,NoMames
171.01,7396,,7780,Shrek
55.00,7396,,7781,Vanjie
50.00,7396,,7755,SourPls
30.00,7396,,7743,Lambtron
25.00,7396,,7894,Banana
25.00,7396,,7918,Devito
25.00,7396,,7921,Sparky
25.00,7396,,7739,USER0NE
20.00,7396,,7772,MY KNEE
20.00,7396,,7733,Peepums
20.00,7396,,7891,Steph
20.00,7396,,7896,Your pet
1054.00,7384,,7385,Blue
415.00,7384,,7386,Red
625.00,7389,,7864,A Jerk
466.00,7389,,7655,Boogers
257.00,7389,,7628,Tibbles
170.00,7389,,7835,Squirtle
140.00,7389,,7834,Shen
125.00,7389,,7939,DeadlyPinfish
55.00,7389,,7740,Pokemon
50.00,7389,,7810,Pikachu
30.00,7389,,7626,Ciampa
17.51,7389,,7863,Waluigi
1590.01,7397,,7675,Edith Piaf
